rebalance_date,symbol,side,qty,price,notional,costs
2016-06-24,ESCORTS,buy,3.6727160080924337,27227.80628277841,100000.0,150.0
2016-06-24,IGL,buy,6.513083487394594,15353.710756746748,100000.0,150.0
2016-06-24,FIVESTAR,buy,6.193002756673902,16147.255851329113,100000.0,150.0
2016-06-24,ELGIEQUIP,buy,6.088637144252595,16424.036714750786,100000.0,150.0
2016-06-24,ULTRACEMCO,buy,5.709457988410498,17514.797412116488,100000.0,150.0
2016-06-24,ALOKINDS,buy,3.347337320326229,29874.49140329068,100000.0,150.0
2016-06-24,POLYCAB,buy,5.793089615932463,17261.945978701016,100000.0,150.0
2016-06-24,JIOFIN,buy,3.9770187116575175,25144.46303882805,100000.0,150.0
2016-06-24,INDIANB,buy,5.874570640345437,17022.520644014214,100000.00000000001,150.00000000000003
2016-06-24,APLAPOLLO,buy,4.387113144574119,22794.03259149532,100000.0,150.0
2016-07-01,ULTRACEMCO,sell,-0.02624612964222628,19683.08282441069,-516.6047435681603,0.7749071153522404
2016-07-01,NAVINFLUOR,buy,4.013078122490099,27874.645424395145,111863.1297248089,167.79469458721334
2016-07-01,IGL,buy,0.012563967242316565,17142.07371796076,215.3724526578347,0.3230586789867521
2016-07-01,ECLERX,buy,3.973948731357928,28149.11245384498,111863.12972480891,167.79469458721337
2016-07-01,AEGISLOG,buy,4.23998527718385,26382.90522534718,111863.1297248089,167.79469458721334
2016-07-01,AGARWALEYE,buy,5.368369563886109,20837.44950745014,111863.12972480892,167.7946945872134
2016-07-01,SONACOMS,buy,4.453380896625733,25118.6979783306,111863.12972480892,167.7946945872134
2016-07-01,MCX,buy,8.539365523692952,13099.700371700725,111863.12972480892,167.7946945872134
2016-07-01,CUMMINSIND,buy,5.2351168821160385,21367.838052852363,111863.12972480891,167.79469458721337
2016-07-01,ALOKINDS,sell,-0.022162082159115748,33641.27353073565,-745.5606679254494,1.118341001888174
2016-07-08,EXIDEIND,buy,1.751728636295034,25178.066898049605,44105.14079186557,66.15771118779836
2016-07-08,IGL,sell,-4.191804479557,18898.07551870768,-79217.03761432532,118.82555642148799
2016-07-08,IEX,buy,1.5555215031795748,28353.925485255037,44105.14079186557,66.15771118779836
2016-07-08,NAVINFLUOR,sell,-2.601066204149927,31235.67175248167,-81246.0501593006,121.86907523895091
2016-07-08,GRANULES,buy,1.4674466443319134,30055.703191815453,44105.14079186557,66.15771118779836
2016-07-08,HONAUT,buy,1.479382337233986,29813.213042903655,44105.14079186557,66.15771118779836
2016-07-08,ESCORTS,buy,1.3444147120555645,32806.20213120868,44105.14079186557,66.15771118779836
2016-07-08,SONACOMS,sell,-2.896028570343904,28320.592615780384,-82017.24534437059,123.02586801655589
2016-07-08,ECLERX,sell,-2.570224250710125,31420.083784185015,-80756.66130145629,121.13499195218444
2016-07-08,AGARWALEYE,sell,-3.4403907350773553,22876.361572454065,-78703.6224061506,118.05543360922593
2016-07-15,FIVESTAR,sell,-0.5317767139099889,22196.445750326377,-11803.552981589899,17.705329472384847
2016-07-15,ESCORTS,sell,-1.6619228707531564,37175.58953447903,-61782.96248108239,92.67444372162358
2016-07-15,GRANULES,sell,-1.8163190293272855,33833.440218395255,-61452.32129627841,92.17848194441763
2016-07-15,MCX,sell,-0.7313165278101897,16140.142513849303,-11803.552981589899,17.705329472384847
2016-07-15,GUJGASLTD,sell,-0.7333743811029647,16094.85316877015,-11803.552981589899,17.705329472384847
2016-07-15,ULTRACEMCO,sell,-0.48317801350565925,24428.99439059772,-11803.552981589899,17.705329472384847
2016-07-15,KIRLOSENG,sell,-0.574152559002155,20558.217143721893,-11803.552981589899,17.705329472384847
2016-07-15,WAAREEENER,sell,-0.8074149129255362,14618.943485724893,-11803.552981589899,17.705329472384847
2016-07-15,AGARWALEYE,sell,-2.392192506714409,25426.982321681615,-60826.23657828651,91.23935486742977
2016-07-15,IEX,sell,-1.925803941811674,31877.161188617793,-61389.16267080625,92.08374400620937
2016-07-22,ULTRACEMCO,sell,-1.0351712201901324,27665.26726526428,-28638.288471869753,42.95743270780463
2016-07-22,GRANULES,sell,-0.7318500910912388,38868.01494525121,-28445.56027821773,42.6683404173266
2016-07-22,FIVESTAR,sell,-1.176558398939258,24588.581617423028,-28929.90221998251,43.39485332997376
2016-07-22,MCX,sell,-1.5613938278280313,18321.344974476822,-28606.83496065623,42.910252440984344
2016-07-22,KIRLOSENG,sell,-1.2050132682538006,23609.680845202216,-28449.978677706276,42.67496801655942
2016-07-22,MSUMI,sell,-1.6533744533803683,25405.943140298223,-42005.53735220329,63.008306028304936
2016-07-22,ALOKINDS,sell,-0.9012478098257942,46608.19909268097,-42005.53735220329,63.008306028304936
2016-07-22,DABUR,sell,-1.7471132622643062,24042.824388936853,-42005.53735220329,63.008306028304936
2016-07-22,AMBER,sell,-1.1488862290603223,36561.964352692914,-42005.53735220329,63.008306028304936
2016-07-22,NLCINDIA,sell,-2.6702076499565632,15731.18755497783,-42005.53735220329,63.008306028304936
2016-07-29,FIVESTAR,buy,0.2368227852400906,27128.442268783485,6424.633257318307,9.636949885977462
2016-07-29,NLCINDIA,buy,0.39432133662856517,17540.347685018576,6916.533344086283,10.374800016129425
2016-07-29,FLUOROCHEM,sell,-0.9383247216270146,42543.73385593948,-39919.83722734821,59.879755841022316
